"12-13-2024","Physical Inventory Report by Department","","Raleigh","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"Department","Class","Product Number","Product Description","Product Division","QOH Before","QOH After","Cost Before","Cost After","Count Variance","Cost Variance","QA","QOO","Zone","Shelf","Bin","Aisle","Reorder"
"Veka","Railing Systems","VEK6FRAILTAN","Veka 6 Flat Rail Tan
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK8FRAILTAN","Veka 8 Flat Rail Tan
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK10FRAILTAN","Veka 10 Flat Rail Tan
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK12FRAILTAN","Veka 12 Flat Rail Tan
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK6FRAILWHT","Veka 6 Flat Rail White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK8FRAILWHT","Veka 8 Flat Rail White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK10FRAILWHT","Veka 10 Flat Rail White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK12FRAILWHT","Veka 12 Flat Rail White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEKPOSTCAPTAN","Veka Post Cap - Tan","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEKPOSTCAPWHT","Veka Post Cap - White","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEKPOSTTRIMTAN","Veka Post Trim- Tan","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEKPOSTTRIMWHT","Veka Post Trim- White","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK38PSLEEVETAN","Veka 38 Post Sleeve Tan
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK42PSLEEVETAN","Veka 42 Post Sleeve Tan
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK48PSLEEVETAN","Veka 48 Post Sleeve Tan
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK38PSLEEVEWHT","Veka 38 Post Sleeve White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK42PSLEEVEWHT","Veka 42 Post Sleeve White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK48PSLEEVEWHT","Veka 48 Post Sleeve White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEKQUICKPOST","Veka Quick Post","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEKQUICKPOSTBUNDLETAN","Veka Quick Post Bundle Includes Post, Cap and Trim, and 38 Sleeve Tan
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEKQUICKPOSTBUNDLEWHT","Veka Quick Post Bundle Includes Post, Cap and Trim, and 38 Sleeve White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK6SRAILTAN","Veka 6 Stair Rail Tan
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK8SRAILTAN","Veka 8 Stair Rail Tan
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK10SRAILTAN","Veka 10 Stair Rail Tan","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK6SRAILWHT","Veka 6 Stair Rail White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK8SRAILWHT","Veka 8 Stair Rail White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VEK10SRAILWHT","Veka 10 Stair Rail White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Veka","Railing Systems","VELQPSETNM","Veka Quick Post Set No Metal","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Exterior Portfolio","","EPBNB55","Exterior Portfolio Board and Batten 5-1/2in
","","-577","-577","0.00","0.00","0","0","88","98","","","","","Yes"
"Exterior Portfolio","Soffit","EPD5SS","Exterior Portfolio D5 Solid Soffit","","-1461","-1461","0.00","0.00","0","0","344","344","","","","","Yes"
"Exterior Portfolio","","EPD5VS","Exterior Portfolio D5 Vented Soffit ","","-513","-513","0.00","0.00","0","0","94","86","","","","","Yes"
"Exterior Portfolio","Trim","EPFCA","Exterior Portfolio F-Channel 2-1/2in Height x 12ft 6in Length","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Exterior Portfolio","","EPFTRIM","Exterior Portfolio Finish Trim ","","-159","-159","0.00","0.00","0","0","90","90","","","","","Yes"
"Exterior Portfolio","","EPISCP34","Exterior Portfolio Inside Corner Post 3/4in 
","","-49","-49","0.00","0.00","0","0","30","30","","","","","Yes"
"Exterior Portfolio","","EPOSCP","Exterior Portfolio UCPN12 Outside Corner Post","","-58","-58","0.00","0.00","0","0","55","52","","","","","Yes"
"Exterior Portfolio","Soffit","EPT4SS","Exterior Portfolio T4 Solid Soffit
12inx12ft 8in","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Exterior Portfolio","Soffit","EPT4VS","Exterior Portfolio T4 Vented Soffit
12inx12ft 8in","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Exterior Portfolio","","EPUJC1","Exterior Portfolio Universal J-Channel 1in Face
","","-622","-622","0.00","0.00","0","0","452","454","","","","","Yes"
"Simplicity","","SIM8147OAHSCS","Simplicity Outside Aluminum Hardboard Siding Corner 8-1/4x7 Smooth (100pcs/carton)
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Simplicity","Trim","SIM8147OAHSCW","Simplicity Outside Aluminum Hardboard Siding Corner 8-1/4x7 Woodgrain (100pcs/carton)
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Brackets","PKBKT9X11NS","PEAK BRACKET 11HX3-1/2WX9 PROJECTION","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Brackets","PKBKT12X16NS","PEAK BRACKET 16HX3WX11-1/2 PROJECTION","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Brackets","PKBKT14X14NS","PEAK BRACKET ANGLE 13-1/2HX3-1/2WX13-1/2 PROJECTION","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Brackets","PKBKT25X27NS","PEAK BRACKET 25X27 SMOOTH","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Brackets","PKBKT10X10X9NS","PEAK BRACKET 10HX9-1/8WX10 PROJECTION","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Brackets","PKBKT10X16X4NS","PEAK BRACKET 9-7/8X16X4-7/16 SMOOTH","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Brackets","PKBKT12X12X4NS","PEAK BRACKET 12HX3-1/2WX12 PROJECTION","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Brackets","PKBKT12X24X3NS","PEAK BRACKET 12X24X3-1/2 SMOOTH","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Brackets","PKBKT14X16X4NS","PEAK BRACKET 16HX4-7/16WX14 PROJECTION","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Brackets","PKBKT16X18X3NS","PEAK BRACKET POST 18HX3-1/2WX16 PROJECTION","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Brackets","PKBKT18X18X4NS","PEAK BRACKET 18X18X3-1/2 SMOOTH","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Brackets","PKBKT18X24X4NS","PEAK BRACKET 18X24X3-1/2 SMOOTH","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Brackets","PKBKT12X18X3X1SNS","PEAK BRACKET 12X18X3-1/2 WOOD GRAIN","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Crossheads","PKK9MNS","PEAK KEYSTONE CROSSHEAD PROFILE 8X11X6-1/16 SMOOTH","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Vents","PKLV12X18NS","PEAK VERTICAL LOUVER DECORATIVE 12X18","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Vents","PKLV12X24NS","PEAK VERTICAL LOUVER DECORATIVE 12X24","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Vents","PKLV12X36NS","PEAK VERTICAL LOUVER DECORATIVE 12X36","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Vents","PKLV18X24NS","PEAK RECTANGLE VERTICAL LOUVER DECO 18X24X2 SMOOTH","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Vents","PKLV18X30NS","PEAK VERTICAL LOUVER DECORATIVE 18X30","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Peak","Vents","STKPKLV12X18","STOCK ONLY - PEAK VERTICAL LOUVER DECORATIVE 12X18","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","89AFAFCO","AFCO Column 8x9 Empire White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","910AFAFCO","AFCO Column 9inx10 Empire White
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","99AFAFCONS","AFCO Column 9x9 Empire White","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","810AFCO","8x10 AFCO Empire Aluminum Columns
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","910AFCO","9inx10 AFCO Empire Aluminum Columns
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","8AFCOSCBNS","8IN AFCO COLUMN SPLIT CAP AND BASE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","9AFCOSCBNS","9IN AFCO COLUMN SPLIT CAP AND BASE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","89RNDAFCONS","8x9 Aluminum Fluted Round Column","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","109SQAFAFCO","10x9 Square Aluminum Fluted AFCO Column","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","89SQAFCO","8x9 Square Aluminum Fluted AFCO Column","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","STKAF151310","STOCK ONLY-AF1513-10 3X3X120IN COLUMN WITH CORE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","STK89AFCO","STOCK ONLY 8x9 AFCO Empire Aluminum Columns with cap and base
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","STK99AFCO","STOCK ONLY 9x9x9 AFCO Aluminum Columns with cap and base","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","STK810AFCO","STOCK ONLY 8x10 AFCO Empire Aluminum Columns
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"AFCO","Columns","STK910AFCO","STOCK ONLY 9x10 AFCO Empire Aluminum Columns
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Fortress","Railing Systems","FTFE26CB41BSNS","FORTRESS FE-26 CB-04-1IN BLACK SAND STRAIGHT BRACKET","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Fortress","Railing Systems","FT33395IPBSNS","FORTRESS 3IN X 3IN X 39.5IN BLACK SAND IRON POST (INCLUDES BASE COVER)","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Fortress","Railing Systems","FT33PDCBSNS","FORTRESS 3IN X3IN BLACK SAND PRESSED DOME CAP","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Fortress","Railing Systems","FT346TSRBSNS","FORTRESS 34IN H X 6FT W BLACK SAND TRADITIONAL STRAIGHT RAIL","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Fortress","Railing Systems","FT348TSRBSNS","FORTRESS 34IN H X 8FT W BLACK SAND TRADITIONAL STRAIGHT RAIL","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Fortress","Railing Systems","STKFT33395IPBS","**DO NOT USE** STOCK ONLY - FORTRESS 3IN X 3IN X 39.5IN BLACK SAND IRON POST (INCLUDES BASE COVER)","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Fortress","Railing Systems","STKFT33PDCBS","**DO NOT USE**STOCK ONLY - FORTRESS 3IN X3IN BLACK SAND PRESSED DOME CAP","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Fortress","Railing Systems","STKFT346TSRBS","**DO NOT USE**STOCK ONLY - FORTRESS 34IN H X 6FT W BLACK SAND TRADITIONAL STRAIGHT RAIL","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Fortress","Railing Systems","STKFT348TSRBS","**DO NOT USE**STOCK ONLY - FORTRESS 34IN H X 8FT W BLACK SAND TRADITIONAL STRAIGHT RAIL","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Weatherables","Post Sleeves","WEBP4448WNS","WEATHERABLES 4X4X48 BLANK POST WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Weatherables","Accessories","WECHPMNS","WEATHERABLES CONCRETE HARDWARE FOR POST MOUNT","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Weatherables","Accessories","WEFPC4WNS","WEATHERABLES 4IN FLAT POST CAP SP WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Weatherables","Accessories","WEPS4NS","WEATHERABLES 4IN POST SKIRT","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Weatherables","Railing Systems","WESR366WNS","WEATHERABLES 36IN X 6FT STRAIGHT RAIL SP WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Weatherables","Post Sleeves","WEUPMNS","WEATHERABLES UNIVERSAL POST MOUNT","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Weatherables","Accessories","WEWHPMNS","WEATHERABLES WOOD HARDWARE FOR POST MOUNT","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","BAP11116A20BNS","BAP 1X1X1/16 ANGLE 20FT BLACK #6930132","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","BAP11116A20WNS","BAP 1X1X1/16 ANGLE 20FT WHITE #6930020","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","BAP1224OBWNS","BAP 1X2X24 OPEN BACK .040 WHITE #3914007","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","BAP1324ORBNS","BAP 1X3X24FT OPENBACK REGULAR BLACK #3914182","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","BAP2304524PBNS","BAP 2X3X.045X24FT PATIO BLACK #3914183","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","BAP2224PWNS","BAP 2X2X24FT PATIO .040 WHITE #3914022","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","BAP1PWSC23BNS","BAP 1IN PICKET W/SCREW CHANNEL 23FT BLACK #6930131","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","BAP1PWSC23WNS","BAP 1IN PICKET W/SCREW CHANNEL 23FT WHITE #6950009","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","BAP3310SGWNS","BAP 3X3X10FT SPLINE GROOVE WHITE #3914102","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","BAP34118UC24BNS","BAP 3/4 X 1-1/8 U-CHANNEL 24FT .062  BLACK #6930135","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","BAP34118UC20WNS","BAP 3/4 X 1-1/8 U-CHANNEL 20FT .062 WHITE #6930071","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","CAPRICLIP2NS","2IN CAPRI CLIPS (50 PER BAG) #6978025","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","CAPRICLIP3NS","3IN CAPRI CLIPS (50 PER BAG) #6972023","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","CS103HS14HBNS","C AND S #10 X 3 HWH SMS 1/4 HEAD 50PC BLACK #6980420","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","CS1034HT14HBNS","C AND S #10 X 3/4 HWH TEK 1/4 HEAD 100PC BLACK #6980418","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","CS14214T14HWNS","C AND S 1/4 X 2-1/4 TAPCON 1/4 HEAD 50PC WHITE #6980177","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","ESP16WNS","EXTRUSION SPRAY PAINT 16OZ WHITE #6986002","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","FFD102DTS14CWNS","FFD 10X2 DRILL TEC SMS 1/4HD CER WHITE 100 CT #6990075","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","FFD1034DTS14CWNS","FFD 10X3/4 DRILL TEC SDS 1/4HD CER WHITE 100 CT #6990063","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","PCAZD1814KWNS","PCA ZEUS DOOR 1814 14 KP WHITE ADJ SWEEP #7900225","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","PCAZZ1003680KBNS","PCA ZEUS Z100 36X80 BLACK 8 KP PIANO HINGE #7900229","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","PHI1814108100NS","PHI  Charcoal 18/14 Screen 108IN X 100FT","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","PHI1814S72100NS","PHI 18/14 SCREEN 72X100FT #6974052","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","PHI1814S96100NS","PHI 18/14 SCREEN 96X100FT","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","SPLINE315BNS","SPLINE 315 BLACK 250FT #6942023","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","ST5B36X80VSDW","ST 5 BAR 36X80 VINYL SCREEN DOOR WHITE 36IN","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Screen Porch","","ST175DS300","ST .175 DIAMETER SPLINE 300FT ROLL","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Carolina Vinyl","Accessories","CVAPRMKITNS","C/V (CAROLINA VINYL)  ADJ PORCH RAIL MOUNT KIT","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Carolina Vinyl","Accessories","CVASRMKITNS","C/V (CAROLINA VINYL) ADJ STAIR RAIL MOUNT KIT","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Carolina Vinyl","Accessories","CV4NEPCWNS","C/V (CAROLINA VINYL) 4IN NEW ENGLAND POST CAP WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Carolina Vinyl","Post Sleeves","CV4448PSW","C/V (CAROLINA VINYL) 4INX4INX48IN Post Sleeve White","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Carolina Vinyl","Post Sleeves","CV6648PSW","C/V (CAROLINA VINYL) 6INX6INX48IN Post Sleeve White","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Carolina Vinyl","Post Sleeves","CV44108PSW","C/V (CAROLINA VINYL) 4INX4INX108IN POST SLEEVE WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Carolina Vinyl","Post Sleeves","CV44120PSW","C/V (CAROLINA VINYL) 4INX4INX120IN Post Sleeve White","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Carolina Vinyl","Post Sleeves","CV66120PSW","C/V (CAROLINA VINYL) 6INX6INX120IN Post Sleeve White","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Carolina Vinyl","Accessories","CV4448SMKIT","C/V (CAROLINA VINYL) 4X4X48 SURFACE MOUNT KIT WHITE","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Kleer","","KL44418PVC","Kleer 4/4x4x18 PVC
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Kleer","","KL44618PVC","Kleer 4/4x6x18 PVC
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Kleer","","KL44818PVC","Kleer 4/4x8x18 Reversible Trim Board
","","-1","-1","0.00","0.00","0","0","0","0","","","","","Yes"
"Kleer","","KL54418PVC","Kleer 5/4x4x18 PVC
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
"Kleer","","KL54518PVC","Kleer 5/4x5x18 PVC
","","0","0","0.00","0.00","0","0","0","0","","","","","Yes"
